15.0676	3.36665	5.25263	0.5405	0.293927	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	1.39487	0	laser
15.279	3.52715	5.17646	0.568949	0.311139	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	0	2.85482	radar
15.4943	3.71802	5.21905	0.603792	0.332002	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.833834	0	laser
15.7049	3.85046	5.18447	0.614777	0.326381	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	0	0.93217	radar
15.9254	3.99898	5.19612	0.62831	0.323353	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.144062	0	laser
16.1212	4.15272	5.078	0.650321	0.332975	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	0	1.67002	radar
16.3177	4.35087	5.11754	0.683371	0.350649	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.57867	0	laser
16.5286	4.51434	5.15632	0.697423	0.346155	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	0	0.615023	radar
16.7046	4.68419	5.13352	0.719625	0.35142	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.54345	0	laser
16.8601	4.85627	4.91676	0.752527	0.374808	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	0	3.86797	radar
17.0223	5.08575	4.96878	0.795364	0.400688	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	1.08067	0	laser
17.1942	5.24534	4.9253	0.809654	0.39538	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	0	1.40248	radar
17.3492	5.43175	4.91838	0.834525	0.400822	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.194317	0	laser
17.5076	5.58826	4.84305	0.848314	0.395692	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	0	2.72522	radar
17.693	5.72034	4.80565	0.844705	0.370728	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	1.11393	0	laser
17.8412	5.90243	4.73591	0.868954	0.379605	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	0	0.699874	radar
18.0109	6.1042	4.78373	0.889488	0.381404	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.937235	0	laser
18.1642	6.30625	4.82568	0.91125	0.383565	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	0	0.896643	radar
18.2854	6.55297	4.87851	0.954148	0.40885	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	1.07254	0	laser
18.4203	6.75952	4.86483	0.978763	0.414452	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	0	0.301017	radar
18.5626	6.90133	4.78116	0.978484	0.392006	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	1.28119	0	laser
18.713	7.10993	4.87446	0.991576	0.38167	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	0	0.784235	radar
18.9048	7.25786	4.84178	0.976533	0.345717	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	3.62626	0	laser
18.9975	7.44614	4.68735	1.00758	0.365397	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	0	3.60931	radar
19.0884	7.71962	4.77583	1.05645	0.397901	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	1.83578	0	laser
19.2109	7.92424	4.79589	1.0715	0.391397	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	0	0.255939	radar
19.2892	8.14512	4.78315	1.10402	0.404748	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	1.34153	0	laser
19.389	8.35522	4.81397	1.12166	0.398803	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	0	2.16413	radar
19.4814	8.50174	4.68676	1.12627	0.382146	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	3.15328	0	laser
19.5755	8.70358	4.64022	1.14593	0.384421	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	0	0.439033	radar
19.7321	8.88666	4.63444	1.13759	0.356046	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	4.04287	0	laser
19.8103	9.09958	4.57313	1.16514	0.36987	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	0	0.901258	radar
19.9366	9.33795	4.64608	1.17755	0.364247	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	3.34808	0	laser
19.9891	9.54497	4.51948	1.21221	0.387961	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	0	2.3613	radar
20.073	9.79604	4.59217	1.23809	0.395217	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	1.10153	0	laser
20.1352	10.0474	4.68348	1.26586	0.400706	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	0	7.39924	radar
20.1823	10.332	4.78244	1.30596	0.421953	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	1.22627	0	laser
20.2036	10.5572	4.67817	1.34666	0.449349	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	0	3.05389	radar
20.2594	10.8432	4.78809	1.37792	0.459066	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	2.26513	0	laser
20.288	11.1026	4.84009	1.40919	0.466509	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	0	4.94113	radar
20.3219	11.3442	4.84428	1.43365	0.467674	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	0.00306029	0	laser
20.2776	11.5761	4.67351	1.49828	0.525828	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	0	11.1239	radar
20.3454	11.8227	4.71012	1.50696	0.508383	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	4.56138	0	laser
20.3679	12.0606	4.79959	1.51853	0.483378	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	0	3.52065	radar
20.3514	12.3608	4.91798	1.55956	0.500862	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	1.24266	0	laser
20.3075	12.589	4.79062	1.61114	0.541029	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	0	3.59012	radar
20.3311	12.8297	4.79312	1.62495	0.527879	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	1.6896	0	laser
20.3221	13.0536	4.74648	1.64966	0.528576	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	0	2.05523	radar
20.288	13.2642	4.6962	1.67864	0.530833	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	0.953381	0	laser
20.2512	13.4956	4.70899	1.70586	0.528921	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	0	1.29177	radar
20.2256	13.7645	4.78093	1.7307	0.527709	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	1.37391	0	laser
20.1742	13.9849	4.72671	1.76487	0.540601	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	0	0.899477	radar
20.1141	14.2499	4.80016	1.7969	0.545935	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.467576	0	laser
20.0436	14.4763	4.79244	1.82893	0.550466	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	0	1.4144	radar
19.93	14.7424	4.8871	1.87431	0.568499	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	1.40236	0	laser
19.8634	14.9579	4.8711	1.89385	0.552948	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	0	3.29452	radar
19.8341	15.1713	4.80868	1.90362	0.535205	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	2.00242	0	laser
19.7118	15.3713	4.68012	1.96962	0.602438	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	0	8.23322	radar
19.6871	15.5503	4.56186	1.97695	0.579712	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	2.96257	0	laser
19.5996	15.7466	4.5385	2.00332	0.575437	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	0	1.19871	radar
19.4901	15.9691	4.58335	2.0348	0.578241	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	0.12435	0	laser
19.3904	16.1736	4.60353	2.05376	0.558968	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	0	1.71333	radar
19.2803	16.3523	4.55768	2.08401	0.561077	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.451145	0	laser
19.1672	16.5436	4.54214	2.11346	0.56406	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	0	0.229286	radar
19.0273	16.767	4.62087	2.14474	0.567249	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.37476	0	laser
18.8734	16.9586	4.61263	2.19953	0.615006	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	0	6.95938	radar
18.684	17.2156	4.80474	2.23668	0.621514	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	2.15924	0	laser
18.58	17.4175	4.79847	2.22876	0.556619	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	0	5.74274	radar
18.356	17.6222	4.91807	2.27685	0.576016	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	3.86412	0	laser
18.2173	17.8148	4.91361	2.28415	0.538661	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	0	2.45518	radar
18.0878	17.9959	4.86631	2.30165	0.529736	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.945595	0	laser
17.9138	18.1503	4.83006	2.34216	0.551878	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	0	1.92176	radar
17.7925	18.2809	4.69423	2.36389	0.546374	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	1.05647	0	laser
17.6629	18.4575	4.66294	2.37269	0.52252	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	0	6.69751	radar
17.4576	18.6486	4.7657	2.40166	0.525136	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.566064	0	laser
17.2803	18.7878	4.73359	2.43473	0.535384	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	0	1.69355	radar
17.1233	18.9191	4.66448	2.45972	0.533766	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.259468	0	laser
16.9558	19.0894	4.67862	2.47271	0.515579	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	0	3.14989	radar
16.7357	19.2077	4.6956	2.51267	0.528983	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	2.66781	0	laser
16.5431	19.3638	4.73009	2.53557	0.527409	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	0	3.25411	radar
16.306	19.5346	4.8533	2.56117	0.526282	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.807236	0	laser
16.0854	19.6175	4.8196	2.60874	0.55369	16.4366	18.2742	16.1237	19.7545	4.81405	2.5849	0.540258	-4.08716	2.54364	0	10.0444	radar
15.8771	19.7631	4.85413	2.62921	0.546718	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191	0.53892	-4.15602	2.43329	0.735787	0	laser
15.692	19.8836	4.7856	2.63809	0.513345	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886	0.537498	-4.22185	2.32141	0	3.37605	radar
15.4512	20.0429	4.89814	2.65616	0.505526	15.4332	20.1836	15.4956	20.111	4.82012	2.66574	0.53599	-4.28461	2.2081	1.20888	0	laser
15.2328	20.1899	4.93637	2.66756	0.487041	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253	0.534397	-4.34427	2.09347	0	5.67934	radar
15.0518	20.3139	4.88208	2.68106	0.477146	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925	0.532721	-4.4008	1.97763	2.031	0	laser
14.8207	20.3986	4.88302	2.71565	0.490872	14.7476	19.9571	14.84	20.4162	4.82722	2.74589	0.53096	-4.4542	1.86068	0	2.03968	radar
14.6067	20.5152	4.88692	2.7332	0.484279	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244	0.529115	-4.50443	1.74272	0.650469	0	laser
14.3651	20.607	4.92938	2.76577	0.499212	13.841	21.0031	14.3897	20.5904	4.8325	2.79889	0.527187	-4.55149	1.62386	0	1.15135	radar
14.1203	20.6798	4.94075	2.79732	0.505345	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525	0.525176	-4.59537	1.50421	0.647925	0	laser
13.8792	20.7545	4.96524	2.82984	0.518462	13.8232	20.859	13.9304	20.7408	4.8382	2.85151	0.523081	-4.63606	1.38386	0	0.337464	radar
13.6012	20.8207	5.03695	2.8629	0.52464	13.4686	20.7253	13.6977	20.807	4.8412	2.87767	0.520904	-4.67357	1.26294	1.45515	0	laser
13.347	20.8565	5.07361	2.91058	0.560001	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371	0.518645	-4.70789	1.14153	0	2.50886	radar
13.1085	20.8935	5.0404	2.94335	0.564834	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964	0.516304	-4.73904	1.01975	0.232576	0	laser
12.8739	20.9528	5.02308	2.96576	0.558831	13.2669	21.1579	12.9895	20.969	4.85081	2.95546	0.513881	-4.76702	0.897694	0	1.78693	radar
12.6927	20.9869	4.88622	2.99086	0.557858	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115	0.511377	-4.79186	0.775469	2.18815	0	laser
12.433	21.0307	4.9399	3.01815	0.55928	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672	0.508793	-4.81358	0.653175	0	2.53085	radar
12.189	21.0669	4.94328	3.04299	0.556256	12.2062	21.11	12.2695	21.0761	4.86127	3.03216	0.506127	-4.83219	0.530912	0.113962	0	laser
11.9486	21.0874	4.94903	3.07356	0.563169	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747	0.503383	-4.84773	0.408778	0	1.01878	radar
11.7138	21.0557	4.89913	3.11687	0.578449	11.6814	20.8651	11.785	21.117	4.86868	3.08264	0.500558	-4.86022	0.286869	2.02652	0	laser
11.4646	21.0429	4.90749	3.15218	0.586006	11.5265	20.6748	11.5418	21.1283	4.87251	3.10767	0.497655	-4.86971	0.165281	0	1.12703	radar
11.2597	21.0325	4.82385	3.18285	0.588723	11.363	21.0688	11.2982	21.1335	4.87643	3.13255	0.494673	-4.87623	0.0441057	0.710274	0	laser
11.0013	20.9955	4.85998	3.22154	0.598769	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728	0.491613	-4.87982	-0.076565	0	4.22081	radar
10.8019	20.9545	4.76859	3.25883	0.607561	10.8903	20.927	10.8105	21.1259	4.88449	3.18186	0.488475	-4.88053	-0.196643	0.569581	0	laser
10.5592	20.9484	4.70916	3.27208	0.578783	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629	0.48526	-4.8784	-0.31604	0	5.30778	radar
10.2649	20.9799	4.84517	3.27461	0.550335	10.189	21.209	10.3229	21.0943	4.89283	3.23055	0.481969	-4.87349	-0.434674	3.45915	0	laser
10.0291	20.9597	4.83146	3.29597	0.543063	9.97958	21.2932	10.0795	21.0697	4.89711	3.25465	0.478601	-4.86585	-0.552463	0	1.00899	radar
9.84877	20.9169	4.71517	3.328	0.550042	9.99634	20.9797	9.83658	21.0391	4.90145	3.27858	0.475158	-4.85554	-0.669327	1.51443	0	laser
9.6303	20.8997	4.6027	3.33721	0.520276	9.38223	21.111	9.59422	21.0028	4.90586	3.30234	0.47164	-4.84262	-0.785189	0	2.17837	radar
9.44426	20.8479	4.52487	3.36824	0.526647	9.53921	20.8762	9.35258	20.9607	4.91032	3.32592	0.468047	-4.82714	-0.899977	0.595106	0	laser
9.23378	20.802	4.51711	3.39363	0.527438	9.63392	20.9724	9.11177	20.9128	4.91484	3.34932	0.46438	-4.80919	-1.01362	0	1.38507	radar
8.916	20.7771	4.71182	3.39682	0.50111	8.70331	20.8221	8.87192	20.8594	4.91942	3.37254	0.46064	-4.78881	-1.12605	3.11296	0	laser
8.70984	20.6962	4.68098	3.43203	0.51293	9.84634	20.009	8.63315	20.8003	4.92404	3.39557	0.456828	-4.76608	-1.2372	0	4.23566	radar
8.41444	20.617	4.82468	3.45215	0.504892	8.22277	20.4839	8.39557	20.7358	4.92872	3.41841	0.452943	-4.74108	-1.34701	3.09177	0	laser
